PERSISTENT,TEMPORARY,acc,accuracy,average_response_time,avg_rt,background,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,closed,color1,color2,color3,color4,color_backend,correct,correct_in_a_row,correct_press_abcd,correct_response,count_block_loop,count_card_display,count_correct_feedback,count_experiment,count_goodbye,count_incorrect_feedback,count_init_matching_rule,count_instructions,count_logger,count_new_1_form_text_display,count_new_2_sketchpad,count_new_form_consent,count_new_form_text_display,count_new_inline_javascript,count_new_sketchpad,count_osweb,count_press_abcd,count_select_response_card,count_set_correct_response,count_trial_sequence,count_update_matching_rule,credentialless,crossOriginIsolated,date_startdate,date_startdateUTC,date_starttime,datetime,description,devicePixelRatio,disable_garbage_collection,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,innerHeight,innerWidth,isBrowser,isSecureContext,jatosStudyResultId,jatosVersion,jatos_uuid,keyboard_backend,length,matching_rule,mouse_backend,name,number1,number2,number3,number4,opensesame_codename,opensesame_version,origin,originAgentCluster,outerHeight,outerWidth,overlap1,overlap2,overlap3,overlap4,pageXOffset,pageYOffset,penwidth,repeat_cycle,response,response_color,response_new_2_sketchpad,response_new_sketchpad,response_number,response_press_abcd,response_shape,response_time,response_time_new_2_sketchpad,response_time_new_sketchpad,response_time_press_abcd,round_decimals,sampler_backend,screenLeft,screenTop,screenX,screenY,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,scrollX,scrollY,sessionid,shape1,shape2,shape3,shape4,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,status,subject_nr,subject_parity,system_os,time_block_loop,time_card_display,time_correct_feedback,time_incorrect_feedback,time_init_matching_rule,time_logger,time_new_2_sketchpad,time_new_sketchpad,time_press_abcd,time_select_response_card,time_set_correct_response,time_update_matching_rule,title,total_correct,total_response_time,total_responses,width
1,0,59,59,3558,3558,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",osweb,osweb,0,yellow,blue,red,green,osweb,1,1,1,a,0,60,60,0,0,60,0,0,60,0,0,0,0,0,0,0,60,60,60,60,60,0,0,29-05-24,29-05-24,13:29:56,Wed May 29 2024 13:29:56 GMT+0100 (British Summer Time),The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,no,768,1080,1920,1,1,527062,3.8.6,47c87f94-a82d-0636-b77f-40fb00d57fe0,osweb,0,color,osweb,,2,3,4,1,osweb,2.1.0,https://jatos.mindprobe.eu,1,1080,1920,1,1,0,1,0,0,1,0,a,yellow,a,space,3,a,cross,2010,26356,15470,2010,2,osweb,1920,0,1920,0,1040,1920,24,1080,24,2255,31,1920,0,0,1716985792468,triangle,star,circle,cross,1024,2,48000,-16,experiment,,0,even,Win32,35,316722,318737,316187,69397,319253,24630,50990,316722,316720,316720,319253,Wisconsin Card Sorting Test,36,217044,61,1024
1,0,60,60,3540,3540,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",osweb,osweb,0,yellow,green,red,blue,osweb,1,2,1,d,0,61,61,0,0,61,0,0,61,0,0,0,0,0,0,0,61,61,61,61,61,0,0,29-05-24,29-05-24,13:29:56,Wed May 29 2024 13:29:56 GMT+0100 (British Summer Time),The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,no,768,1080,1920,1,1,527062,3.8.6,47c87f94-a82d-0636-b77f-40fb00d57fe0,osweb,0,color,osweb,,1,3,4,2,osweb,2.1.0,https://jatos.mindprobe.eu,1,1080,1920,1,0,1,1,0,0,1,0,d,blue,a,space,1,d,circle,2446,26356,15470,2446,2,osweb,1920,0,1920,0,1040,1920,24,1080,24,2255,31,1920,0,0,1716985792468,triangle,cross,circle,star,1024,2,48000,-16,experiment,,0,even,Win32,35,319262,321721,316187,69397,322222,24630,50990,319262,319260,319260,322222,Wisconsin Card Sorting Test,37,219490,62,1024
1,0,60,60,3535,3535,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",osweb,osweb,0,green,yellow,red,blue,osweb,1,3,1,c,0,62,62,0,0,62,0,0,62,0,0,0,0,0,0,0,62,62,62,62,62,0,0,29-05-24,29-05-24,13:29:56,Wed May 29 2024 13:29:56 GMT+0100 (British Summer Time),The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,no,768,1080,1920,1,1,527062,3.8.6,47c87f94-a82d-0636-b77f-40fb00d57fe0,osweb,0,color,osweb,,2,4,1,3,osweb,2.1.0,https://jatos.mindprobe.eu,1,1080,1920,1,1,1,0,0,0,1,0,c,red,a,space,2,c,star,3191,26356,15470,3191,2,osweb,1920,0,1920,0,1040,1920,24,1080,24,2255,31,1920,0,0,1716985792468,triangle,star,cross,circle,1024,2,48000,-16,experiment,,0,even,Win32,35,322229,325421,316187,69397,325938,24630,50990,322229,322229,322229,325938,Wisconsin Card Sorting Test,38,222681,63,1024
1,0,61,61,3521,3521,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",osweb,osweb,0,blue,yellow,red,green,osweb,1,4,1,b,0,63,63,0,0,63,0,0,63,0,0,0,0,0,0,0,63,63,63,63,63,0,0,29-05-24,29-05-24,13:29:56,Wed May 29 2024 13:29:56 GMT+0100 (British Summer Time),The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,no,768,1080,1920,1,1,527062,3.8.6,47c87f94-a82d-0636-b77f-40fb00d57fe0,osweb,0,color,osweb,,3,1,2,4,osweb,2.1.0,https://jatos.mindprobe.eu,1,1080,1920,1,1,0,1,0,0,1,0,b,yellow,a,space,4,b,star,2663,26356,15470,2663,2,osweb,1920,0,1920,0,1040,1920,24,1080,24,2255,31,1920,0,0,1716985792468,star,cross,triangle,circle,1024,2,48000,-16,experiment,,0,even,Win32,35,325948,328621,316187,69397,329138,24630,50990,325948,325947,325947,329138,Wisconsin Card Sorting Test,39,225344,64,1024
1,0,0,0,3965,3965,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",osweb,osweb,0,red,blue,green,yellow,osweb,0,0,0,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29-05-24,29-05-24,15:35:24,Wed May 29 2024 15:35:24 GMT+0300 (Itä-Euroopan kesäaika),The main experiment item,1.5,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,no,768,720,1280,1,1,527063,3.8.6,47c87f94-a82d-0636-b77f-40fb00d57fe0,osweb,0,color,osweb,,2,1,3,4,osweb,2.1.0,https://jatos.mindprobe.eu,1,706,1266,1,1,1,0,0,0,1,0,b,red,a,space,1,b,star,3965,11549,5042,3965,2,osweb,7,7,7,7,672,1280,24,720,24,0,0,1280,0,0,1716986131078,cross,triangle,star,circle,1024,2,48000,-16,experiment,,1,odd,Win32,140,49716,,53689,49656,54202,29627,41190,49719,49701,49701,54201,Wisconsin Card Sorting Test,0,3965,1,1024
1,0,50,50,4686,4686,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",osweb,osweb,0,green,blue,red,yellow,osweb,1,1,1,c,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,29-05-24,29-05-24,15:35:24,Wed May 29 2024 15:35:24 GMT+0300 (Itä-Euroopan kesäaika),The main experiment item,1.5,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,no,768,720,1280,1,1,527063,3.8.6,47c87f94-a82d-0636-b77f-40fb00d57fe0,osweb,0,color,osweb,,2,3,4,1,osweb,2.1.0,https://jatos.mindprobe.eu,1,706,1266,1,1,1,0,0,0,1,0,c,red,a,space,2,c,cross,5407,11549,5042,5407,2,osweb,7,7,7,7,672,1280,24,720,24,0,0,1280,0,0,1716986131078,star,cross,triangle,circle,1024,2,48000,-16,experiment,,1,odd,Win32,140,54239,59655,53689,49656,60168,29627,41190,54240,54229,54229,60167,Wisconsin Card Sorting Test,1,9372,2,1024
1,0,67,67,5267,5267,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",osweb,osweb,0,green,yellow,red,blue,osweb,1,2,1,b,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,2,2,2,2,2,0,0,29-05-24,29-05-24,15:35:24,Wed May 29 2024 15:35:24 GMT+0300 (Itä-Euroopan kesäaika),The main experiment item,1.5,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,no,768,720,1280,1,1,527063,3.8.6,47c87f94-a82d-0636-b77f-40fb00d57fe0,osweb,0,color,osweb,,1,2,3,4,osweb,2.1.0,https://jatos.mindprobe.eu,1,706,1266,1,1,1,0,0,0,1,0,b,yellow,a,space,1,b,triangle,6429,11549,5042,6429,2,osweb,7,7,7,7,672,1280,24,720,24,0,0,1280,0,0,1716986131078,cross,circle,triangle,star,1024,2,48000,-16,experiment,,1,odd,Win32,140,60218,66655,53689,49656,67170,29627,41190,60218,60205,60205,67169,Wisconsin Card Sorting Test,2,15801,3,1024
1,0,75,75,4356,4356,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",osweb,osweb,0,green,blue,red,yellow,osweb,1,3,1,b,0,3,3,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,3,3,3,0,0,29-05-24,29-05-24,15:35:24,Wed May 29 2024 15:35:24 GMT+0300 (Itä-Euroopan kesäaika),The main experiment item,1.5,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,no,768,720,1280,1,1,527063,3.8.6,47c87f94-a82d-0636-b77f-40fb00d57fe0,osweb,0,color,osweb,,1,4,2,3,osweb,2.1.0,https://jatos.mindprobe.eu,1,706,1266,1,1,1,0,0,0,1,0,b,blue,a,space,2,b,circle,1622,11549,5042,1622,2,osweb,7,7,7,7,672,1280,24,720,24,0,0,1280,0,0,1716986131078,circle,cross,triangle,star,1024,2,48000,-16,experiment,,1,odd,Win32,140,67213,68855,53689,49656,69366,29627,41190,67214,67202,67202,69366,Wisconsin Card Sorting Test,3,17423,4,1024
1,0,80,80,3865,3865,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",osweb,osweb,0,green,red,blue,yellow,osweb,1,4,1,c,0,4,4,0,0,4,0,0,4,0,0,0,0,0,0,0,4,4,4,4,4,0,0,29-05-24,29-05-24,15:35:24,Wed May 29 2024 15:35:24 GMT+0300 (Itä-Euroopan kesäaika),The main experiment item,1.5,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,no,768,720,1280,1,1,527063,3.8.6,47c87f94-a82d-0636-b77f-40fb00d57fe0,osweb,0,color,osweb,,3,2,4,1,osweb,2.1.0,https://jatos.mindprobe.eu,1,706,1266,1,1,1,0,0,0,1,0,c,blue,a,space,2,c,circle,1902,11549,5042,1902,2,osweb,7,7,7,7,672,1280,24,720,24,0,0,1280,0,0,1716986131078,circle,star,cross,triangle,1024,2,48000,-16,experiment,,1,odd,Win32,140,69396,71300,53689,49656,71816,29627,41190,69396,69390,69390,71816,Wisconsin Card Sorting Test,4,19325,5,1024
1,0,83,83,3638,3638,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",osweb,osweb,0,green,red,blue,yellow,osweb,1,0,1,a,0,5,5,0,0,5,0,0,5,0,0,0,0,0,0,0,5,5,5,5,5,0,0,29-05-24,29-05-24,15:35:24,Wed May 29 2024 15:35:24 GMT+0300 (Itä-Euroopan kesäaika),The main experiment item,1.5,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,no,768,720,1280,1,1,527063,3.8.6,47c87f94-a82d-0636-b77f-40fb00d57fe0,osweb,0,shape,osweb,,3,1,4,2,osweb,2.1.0,https://jatos.mindprobe.eu,1,706,1266,1,1,0,1,0,0,1,0,a,green,a,space,2,a,circle,2500,11549,5042,2500,2,osweb,7,7,7,7,672,1280,24,720,24,0,0,1280,0,0,1716986131078,cross,circle,star,triangle,1024,2,48000,-16,experiment,,1,odd,Win32,140,71850,74366,53689,49656,74882,29627,41190,71850,71840,71840,74881,Wisconsin Card Sorting Test,5,21825,6,1024
1,0,71,71,3383,3383,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",osweb,osweb,0,red,blue,green,yellow,osweb,0,0,0,b,0,6,6,0,0,6,0,0,6,0,0,0,0,0,0,0,6,6,6,6,6,0,0,29-05-24,29-05-24,15:35:24,Wed May 29 2024 15:35:24 GMT+0300 (Itä-Euroopan kesäaika),The main experiment item,1.5,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,no,768,720,1280,1,1,527063,3.8.6,47c87f94-a82d-0636-b77f-40fb00d57fe0,osweb,0,shape,osweb,,4,3,2,1,osweb,2.1.0,https://jatos.mindprobe.eu,1,706,1266,1,1,1,0,0,0,1,0,a,red,a,space,2,a,star,1853,11549,5042,1853,2,osweb,7,7,7,7,672,1280,24,720,24,0,0,1280,0,0,1716986131078,cross,star,circle,triangle,1024,2,48000,-16,experiment,,1,odd,Win32,140,74934,74366,76803,49656,77316,29627,41190,74935,74930,74930,77315,Wisconsin Card Sorting Test,5,23678,7,1024
1,0,63,63,3542,3542,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",osweb,osweb,0,blue,yellow,green,red,osweb,0,0,0,b,0,7,7,0,0,7,0,0,7,0,0,0,0,0,0,0,7,7,7,7,7,0,0,29-05-24,29-05-24,15:35:24,Wed May 29 2024 15:35:24 GMT+0300 (Itä-Euroopan kesäaika),The main experiment item,1.5,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,no,768,720,1280,1,1,527063,3.8.6,47c87f94-a82d-0636-b77f-40fb00d57fe0,osweb,0,shape,osweb,,4,2,1,3,osweb,2.1.0,https://jatos.mindprobe.eu,1,706,1266,0,1,1,1,0,0,1,0,d,green,a,space,3,d,circle,4654,11549,5042,4654,2,osweb,7,7,7,7,672,1280,24,720,24,0,0,1280,0,0,1716986131078,star,circle,cross,triangle,1024,2,48000,-16,experiment,,1,odd,Win32,140,77341,74366,81998,49656,82515,29627,41190,77342,77339,77340,82514,Wisconsin Card Sorting Test,5,28332,8,1024
1,0,56,56,3968,3968,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",osweb,osweb,0,red,green,yellow,blue,osweb,0,0,0,b,0,8,8,0,0,8,0,0,8,0,0,0,0,0,0,0,8,8,8,8,8,0,0,29-05-24,29-05-24,15:35:24,Wed May 29 2024 15:35:24 GMT+0300 (Itä-Euroopan kesäaika),The main experiment item,1.5,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,no,768,720,1280,1,1,527063,3.8.6,47c87f94-a82d-0636-b77f-40fb00d57fe0,osweb,0,shape,osweb,,1,4,3,2,osweb,2.1.0,https://jatos.mindprobe.eu,1,706,1266,0,1,1,1,0,0,1,0,c,blue,a,space,3,c,circle,7376,11549,5042,7376,2,osweb,7,7,7,7,672,1280,24,720,24,0,0,1280,0,0,1716986131078,triangle,circle,star,cross,1024,2,48000,-16,experiment,,1,odd,Win32,140,82551,74366,89931,49656,90447,29627,41190,82551,82541,82542,90446,Wisconsin Card Sorting Test,5,35708,9,1024
1,0,50,50,3741,3741,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",osweb,osweb,0,blue,green,yellow,red,osweb,0,0,0,d,0,9,9,0,0,9,0,0,9,0,0,0,0,0,0,0,9,9,9,9,9,0,0,29-05-24,29-05-24,15:35:24,Wed May 29 2024 15:35:24 GMT+0300 (Itä-Euroopan kesäaika),The main experiment item,1.5,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,no,768,720,1280,1,1,527063,3.8.6,47c87f94-a82d-0636-b77f-40fb00d57fe0,osweb,0,shape,osweb,,4,2,3,1,osweb,2.1.0,https://jatos.mindprobe.eu,1,706,1266,1,0,1,1,0,0,1,0,a,yellow,a,space,4,a,star,1697,11549,5042,1697,2,osweb,7,7,7,7,672,1280,24,720,24,0,0,1280,0,0,1716986131078,cross,triangle,circle,star,1024,2,48000,-16,experiment,,1,odd,Win32,140,90487,74366,92197,49656,92713,29627,41190,90487,90474,90474,92713,Wisconsin Card Sorting Test,5,37405,10,1024
1,0,55,55,3703,3703,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",osweb,osweb,0,blue,yellow,red,green,osweb,1,1,1,c,0,10,10,0,0,10,0,0,10,0,0,0,0,0,0,0,10,10,10,10,10,0,0,29-05-24,29-05-24,15:35:24,Wed May 29 2024 15:35:24 GMT+0300 (Itä-Euroopan kesäaika),The main experiment item,1.5,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,no,768,720,1280,1,1,527063,3.8.6,47c87f94-a82d-0636-b77f-40fb00d57fe0,osweb,0,shape,osweb,,4,2,1,3,osweb,2.1.0,https://jatos.mindprobe.eu,1,706,1266,1,1,1,0,0,0,1,0,c,yellow,a,space,4,c,star,3325,11549,5042,3325,2,osweb,7,7,7,7,672,1280,24,720,24,0,0,1280,0,0,1716986131078,triangle,circle,star,cross,1024,2,48000,-16,experiment,,1,odd,Win32,140,92747,96080,92197,49656,96596,29627,41190,92748,92743,92743,96596,Wisconsin Card Sorting Test,6,40730,11,1024
1,0,58,58,3511,3511,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",osweb,osweb,0,red,blue,green,yellow,osweb,1,2,1,c,0,11,11,0,0,11,0,0,11,0,0,0,0,0,0,0,11,11,11,11,11,0,0,29-05-24,29-05-24,15:35:24,Wed May 29 2024 15:35:24 GMT+0300 (Itä-Euroopan kesäaika),The main experiment item,1.5,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,no,768,720,1280,1,1,527063,3.8.6,47c87f94-a82d-0636-b77f-40fb00d57fe0,osweb,0,shape,osweb,,1,4,2,3,osweb,2.1.0,https://jatos.mindprobe.eu,1,706,1266,1,0,1,1,0,0,1,0,c,red,a,space,3,c,cross,1406,11549,5042,1406,2,osweb,7,7,7,7,672,1280,24,720,24,0,0,1280,0,0,1716986131078,triangle,circle,cross,star,1024,2,48000,-16,experiment,,1,odd,Win32,140,96628,98045,92197,49656,98563,29627,41190,96629,96620,96620,98562,Wisconsin Card Sorting Test,7,42136,12,1024
1,0,62,62,3380,3380,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",osweb,osweb,0,red,blue,yellow,green,osweb,1,3,1,a,0,12,12,0,0,12,0,0,12,0,0,0,0,0,0,0,12,12,12,12,12,0,0,29-05-24,29-05-24,15:35:24,Wed May 29 2024 15:35:24 GMT+0300 (Itä-Euroopan kesäaika),The main experiment item,1.5,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,no,768,720,1280,1,1,527063,3.8.6,47c87f94-a82d-0636-b77f-40fb00d57fe0,osweb,0,shape,osweb,,1,2,4,3,osweb,2.1.0,https://jatos.mindprobe.eu,1,706,1266,1,0,1,1,0,0,1,0,a,yellow,a,space,3,a,circle,1802,11549,5042,1802,2,osweb,7,7,7,7,672,1280,24,720,24,0,0,1280,0,0,1716986131078,circle,star,triangle,cross,1024,2,48000,-16,experiment,,1,odd,Win32,140,98591,100395,92197,49656,100900,29627,41190,98591,98586,98586,100899,Wisconsin Card Sorting Test,8,43938,13,1024
1,0,64,64,3259,3259,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",osweb,osweb,0,green,yellow,red,blue,osweb,1,4,1,a,0,13,13,0,0,13,0,0,13,0,0,0,0,0,0,0,13,13,13,13,13,0,0,29-05-24,29-05-24,15:35:24,Wed May 29 2024 15:35:24 GMT+0300 (Itä-Euroopan kesäaika),The main experiment item,1.5,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,no,768,720,1280,1,1,527063,3.8.6,47c87f94-a82d-0636-b77f-40fb00d57fe0,osweb,0,shape,osweb,,2,1,4,3,osweb,2.1.0,https://jatos.mindprobe.eu,1,706,1266,1,1,0,1,0,0,1,0,a,yellow,a,space,3,a,triangle,1691,11549,5042,1691,2,osweb,7,7,7,7,672,1280,24,720,24,0,0,1280,0,0,1716986131078,triangle,star,circle,cross,1024,2,48000,-16,experiment,,1,odd,Win32,140,100960,102661,92197,49656,103179,29627,41190,100961,100952,100953,103178,Wisconsin Card Sorting Test,9,45629,14,1024
1,0,67,67,3197,3197,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",osweb,osweb,0,red,yellow,green,blue,osweb,1,0,1,d,0,14,14,0,0,14,0,0,14,0,0,0,0,0,0,0,14,14,14,14,14,0,0,29-05-24,29-05-24,15:35:24,Wed May 29 2024 15:35:24 GMT+0300 (Itä-Euroopan kesäaika),The main experiment item,1.5,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,no,768,720,1280,1,1,527063,3.8.6,47c87f94-a82d-0636-b77f-40fb00d57fe0,osweb,0,color,osweb,,1,3,2,4,osweb,2.1.0,https://jatos.mindprobe.eu,1,706,1266,0,1,1,1,0,0,1,0,d,green,a,space,3,d,star,2332,11549,5042,2332,2,osweb,7,7,7,7,672,1280,24,720,24,0,0,1280,0,0,1716986131078,cross,triangle,circle,star,1024,2,48000,-16,experiment,,1,odd,Win32,140,103216,105562,92197,49656,106083,29627,41190,103217,103211,103212,106082,Wisconsin Card Sorting Test,10,47961,15,1024
1,0,63,63,3116,3116,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",osweb,osweb,0,green,blue,red,yellow,osweb,0,0,0,b,0,15,15,0,0,15,0,0,15,0,0,0,0,0,0,0,15,15,15,15,15,0,0,29-05-24,29-05-24,15:35:24,Wed May 29 2024 15:35:24 GMT+0300 (Itä-Euroopan kesäaika),The main experiment item,1.5,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,no,768,720,1280,1,1,527063,3.8.6,47c87f94-a82d-0636-b77f-40fb00d57fe0,osweb,0,color,osweb,,4,1,3,2,osweb,2.1.0,https://jatos.mindprobe.eu,1,706,1266,0,1,1,1,0,0,1,0,c,blue,a,space,3,c,triangle,1901,11549,5042,1901,2,osweb,7,7,7,7,672,1280,24,720,24,0,0,1280,0,0,1716986131078,circle,cross,star,triangle,1024,2,48000,-16,experiment,,1,odd,Win32,140,106114,105562,108028,49656,108548,29627,41190,106115,106107,106107,108548,Wisconsin Card Sorting Test,10,49862,16,1024
