PERSISTENT,TEMPORARY,acc,accuracy,average_response_time,avg_rt,background,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,closed,color1,color2,color3,color4,color_backend,correct,correct_in_a_row,correct_press_abcd,correct_response,count_block_loop,count_card_display,count_correct_feedback,count_experiment,count_goodbye,count_incorrect_feedback,count_init_matching_rule,count_instructions,count_logger,count_new_1_form_text_display,count_new_2_sketchpad,count_new_form_consent,count_new_form_text_display,count_new_inline_javascript,count_new_sketchpad,count_osweb,count_press_abcd,count_select_response_card,count_set_correct_response,count_trial_sequence,count_update_matching_rule,credentialless,crossOriginIsolated,date_startdate,date_startdateUTC,date_starttime,datetime,defaultStatus,defaultstatus,description,devicePixelRatio,disable_garbage_collection,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullScreen,fullscreen,height,innerHeight,innerWidth,isBrowser,isSecureContext,jatosStudyResultId,jatosVersion,jatos_uuid,keyboard_backend,length,matching_rule,mouse_backend,mozInnerScreenX,mozInnerScreenY,name,number1,number2,number3,number4,offscreenBuffering,opensesame_codename,opensesame_version,origin,originAgentCluster,outerHeight,outerWidth,overlap1,overlap2,overlap3,overlap4,pageXOffset,pageYOffset,penwidth,repeat_cycle,response,response_color,response_new_2_sketchpad,response_new_sketchpad,response_number,response_press_abcd,response_shape,response_time,response_time_new_2_sketchpad,response_time_new_sketchpad,response_time_press_abcd,round_decimals,sampler_backend,screenLeft,screenTop,screenX,screenY,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,scrollMaxX,scrollMaxY,scrollX,scrollY,sessionid,shape1,shape2,shape3,shape4,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,status,subject_nr,subject_parity,system_os,time_block_loop,time_card_display,time_correct_feedback,time_incorrect_feedback,time_init_matching_rule,time_logger,time_new_2_sketchpad,time_new_sketchpad,time_press_abcd,time_select_response_card,time_set_correct_response,time_update_matching_rule,title,total_correct,total_response_time,total_responses,width
1,0,67,67,2231,2231,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,yellow,blue,red,green,osweb,0,0,0,b,0,14,14,0,0,14,0,0,14,0,0,0,0,0,0,0,14,14,14,14,14,0,0,15-06-24,15-06-24,11:39:21,Sat Jun 15 2024 11:39:21 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,1080,1920,1,1,540531,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,shape,osweb,,,,1,4,3,2,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1064,1904,1,1,1,0,0,0,1,0,c,yellow,d,space,3,c,triangle,2159,9770,7898,2159,2,osweb,8,8,8,8,1040,1920,24,1080,24,0,0,1920,,,0,0,1718440922459,circle,triangle,cross,star,1024,2,48000,-16,experiment,,1,odd,Win32,45,98216,95941,100385,59471,100893,40103,49876,98216,98214,98214,100893,Wisconsin Card Sorting Test,10,33458,15,1024
1,0,69,69,2276,2276,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,red,green,blue,yellow,osweb,1,1,1,b,0,15,15,0,0,15,0,0,15,0,0,0,0,0,0,0,15,15,15,15,15,0,0,15-06-24,15-06-24,11:39:21,Sat Jun 15 2024 11:39:21 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,1080,1920,1,1,540531,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,shape,osweb,,,,3,2,1,4,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1064,1904,0,1,1,1,0,0,1,0,b,yellow,d,space,1,b,star,2955,9770,7898,2955,2,osweb,8,8,8,8,1040,1920,24,1080,24,0,0,1920,,,0,0,1718440922459,triangle,star,circle,cross,1024,2,48000,-16,experiment,,1,odd,Win32,45,100900,103857,100385,59471,104367,40103,49876,100900,100899,100899,104367,Wisconsin Card Sorting Test,11,36413,16,1024
1,0,71,71,2228,2228,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,yellow,green,red,blue,osweb,1,2,1,c,0,16,16,0,0,16,0,0,16,0,0,0,0,0,0,0,16,16,16,16,16,0,0,15-06-24,15-06-24,11:39:21,Sat Jun 15 2024 11:39:21 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,1080,1920,1,1,540531,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,shape,osweb,,,,2,1,3,4,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1064,1904,1,1,1,0,0,0,1,0,c,green,d,space,2,c,star,1460,9770,7898,1460,2,osweb,8,8,8,8,1040,1920,24,1080,24,0,0,1920,,,0,0,1718440922459,triangle,circle,star,cross,1024,2,48000,-16,experiment,,1,odd,Win32,45,104379,105848,100385,59471,106358,40103,49876,104379,104376,104376,106358,Wisconsin Card Sorting Test,12,37873,17,1024
1,0,72,72,2181,2181,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,red,blue,green,yellow,osweb,1,3,1,d,0,17,17,0,0,17,0,0,17,0,0,0,0,0,0,0,17,17,17,17,17,0,0,15-06-24,15-06-24,11:39:21,Sat Jun 15 2024 11:39:21 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,1080,1920,1,1,540531,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,shape,osweb,,,,1,4,3,2,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1064,1904,0,1,1,1,0,0,1,0,d,green,d,space,4,d,cross,1390,9770,7898,1390,2,osweb,8,8,8,8,1040,1920,24,1080,24,0,0,1920,,,0,0,1718440922459,circle,triangle,star,cross,1024,2,48000,-16,experiment,,1,odd,Win32,45,106370,107770,100385,59471,108280,40103,49876,106370,106369,106369,108279,Wisconsin Card Sorting Test,13,39263,18,1024
1,0,74,74,2154,2154,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,green,red,blue,yellow,osweb,1,4,1,b,0,18,18,0,0,18,0,0,18,0,0,0,0,0,0,0,18,18,18,18,18,0,0,15-06-24,15-06-24,11:39:21,Sat Jun 15 2024 11:39:21 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,1080,1920,1,1,540531,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,shape,osweb,,,,1,3,4,2,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1064,1904,0,1,1,1,0,0,1,0,b,yellow,d,space,4,b,circle,1663,9770,7898,1663,2,osweb,8,8,8,8,1040,1920,24,1080,24,0,0,1920,,,0,0,1718440922459,triangle,circle,cross,star,1024,2,48000,-16,experiment,,1,odd,Win32,45,108289,109961,100385,59471,110471,40103,49876,108289,108287,108287,110471,Wisconsin Card Sorting Test,14,40926,19,1024
1,0,75,75,2098,2098,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,green,red,yellow,blue,osweb,1,0,1,a,0,19,19,0,0,19,0,0,19,0,0,0,0,0,0,0,19,19,19,19,19,0,0,15-06-24,15-06-24,11:39:21,Sat Jun 15 2024 11:39:21 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,1080,1920,1,1,540531,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,4,3,1,2,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1064,1904,1,1,0,1,0,0,1,0,a,blue,d,space,3,a,triangle,1038,9770,7898,1038,2,osweb,8,8,8,8,1040,1920,24,1080,24,0,0,1920,,,0,0,1718440922459,triangle,circle,star,cross,1024,2,48000,-16,experiment,,1,odd,Win32,45,110480,111522,100385,59471,112031,40103,49876,110480,110479,110479,112031,Wisconsin Card Sorting Test,15,41964,20,1024
1,0,71,71,2040,2040,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,green,blue,red,yellow,osweb,0,0,0,d,0,20,20,0,0,20,0,0,20,0,0,0,0,0,0,0,20,20,20,20,20,0,0,15-06-24,15-06-24,11:39:21,Sat Jun 15 2024 11:39:21 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,1080,1920,1,1,540531,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,4,1,2,3,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1064,1904,1,1,0,1,0,0,1,0,a,yellow,d,space,1,a,cross,869,9770,7898,869,2,osweb,8,8,8,8,1040,1920,24,1080,24,0,0,1920,,,0,0,1718440922459,cross,circle,triangle,star,1024,2,48000,-16,experiment,,1,odd,Win32,45,112041,111522,112913,59471,113423,40103,49876,112041,112039,112039,113423,Wisconsin Card Sorting Test,15,42833,21,1024
1,0,68,68,2029,2029,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,blue,red,yellow,green,osweb,0,0,0,b,0,21,21,0,0,21,0,0,21,0,0,0,0,0,0,0,21,21,21,21,21,0,0,15-06-24,15-06-24,11:39:21,Sat Jun 15 2024 11:39:21 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,1080,1920,1,1,540531,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,3,2,4,1,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1064,1904,1,1,0,1,0,0,1,0,a,red,d,space,3,a,circle,1797,9770,7898,1797,2,osweb,8,8,8,8,1040,1920,24,1080,24,0,0,1920,,,0,0,1718440922459,cross,triangle,star,circle,1024,2,48000,-16,experiment,,1,odd,Win32,45,113434,111522,115235,59471,115745,40103,49876,113434,113434,113434,115744,Wisconsin Card Sorting Test,15,44630,22,1024
1,0,65,65,2112,2112,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,yellow,green,blue,red,osweb,0,0,0,b,0,22,22,0,0,22,0,0,22,0,0,0,0,0,0,0,22,22,22,22,22,0,0,15-06-24,15-06-24,11:39:21,Sat Jun 15 2024 11:39:21 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,1080,1920,1,1,540531,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,1,2,4,3,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1064,1904,0,1,1,1,0,0,1,0,d,green,d,space,4,d,star,3947,9770,7898,3947,2,osweb,8,8,8,8,1040,1920,24,1080,24,0,0,1920,,,0,0,1718440922459,circle,cross,triangle,star,1024,2,48000,-16,experiment,,1,odd,Win32,45,115755,111522,119708,59471,120218,40103,49876,115755,115753,115753,120217,Wisconsin Card Sorting Test,15,48577,23,1024
1,0,67,67,2178,2178,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,red,blue,green,yellow,osweb,1,1,1,c,0,23,23,0,0,23,0,0,23,0,0,0,0,0,0,0,23,23,23,23,23,0,0,15-06-24,15-06-24,11:39:21,Sat Jun 15 2024 11:39:21 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,1080,1920,1,1,540531,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,1,4,3,2,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1064,1904,1,0,1,1,0,0,1,0,c,green,d,space,1,c,star,3696,9770,7898,3696,2,osweb,8,8,8,8,1040,1920,24,1080,24,0,0,1920,,,0,0,1718440922459,cross,circle,triangle,star,1024,2,48000,-16,experiment,,1,odd,Win32,45,120229,123931,119708,59471,124440,40103,49876,120230,120226,120226,124440,Wisconsin Card Sorting Test,16,52273,24,1024
1,0,68,68,2143,2143,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,red,yellow,blue,green,osweb,1,2,1,b,0,24,24,0,0,24,0,0,24,0,0,0,0,0,0,0,24,24,24,24,24,0,0,15-06-24,15-06-24,11:39:21,Sat Jun 15 2024 11:39:21 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,1080,1920,1,1,540531,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,3,2,4,1,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1064,1904,0,1,1,1,0,0,1,0,b,yellow,d,space,1,b,circle,1302,9770,7898,1302,2,osweb,8,8,8,8,1040,1920,24,1080,24,0,0,1920,,,0,0,1718440922459,cross,triangle,circle,star,1024,2,48000,-16,experiment,,1,odd,Win32,45,124449,125752,119708,59471,126261,40103,49876,124449,124448,124448,126261,Wisconsin Card Sorting Test,17,53575,25,1024
1,0,69,69,2110,2110,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,yellow,red,blue,green,osweb,1,3,1,b,0,25,25,0,0,25,0,0,25,0,0,0,0,0,0,0,25,25,25,25,25,0,0,15-06-24,15-06-24,11:39:21,Sat Jun 15 2024 11:39:21 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,1080,1920,1,1,540531,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,3,1,4,2,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1064,1904,1,1,0,1,0,0,1,0,b,red,d,space,2,b,triangle,1274,9770,7898,1274,2,osweb,8,8,8,8,1040,1920,24,1080,24,0,0,1920,,,0,0,1718440922459,triangle,cross,star,circle,1024,2,48000,-16,experiment,,1,odd,Win32,45,126270,127554,119708,59471,128064,40103,49876,126271,126267,126267,128063,Wisconsin Card Sorting Test,18,54849,26,1024
1,0,70,70,2073,2073,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,green,blue,red,yellow,osweb,1,4,1,a,0,26,26,0,0,26,0,0,26,0,0,0,0,0,0,0,26,26,26,26,26,0,0,15-06-24,15-06-24,11:39:21,Sat Jun 15 2024 11:39:21 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,1080,1920,1,1,540531,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,color,osweb,,,,3,1,4,2,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1064,1904,1,1,0,1,0,0,1,0,a,green,d,space,1,a,cross,1109,9770,7898,1109,2,osweb,8,8,8,8,1040,1920,24,1080,24,0,0,1920,,,0,0,1718440922459,circle,star,triangle,cross,1024,2,48000,-16,experiment,,1,odd,Win32,45,128073,129184,119708,59471,129695,40103,49876,128073,128071,128071,129695,Wisconsin Card Sorting Test,19,55958,27,1024
1,0,71,71,2063,2063,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,green,red,yellow,blue,osweb,1,0,1,d,0,27,27,0,0,27,0,0,27,0,0,0,0,0,0,0,27,27,27,27,27,0,0,15-06-24,15-06-24,11:39:21,Sat Jun 15 2024 11:39:21 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,1080,1920,1,1,540531,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,number,osweb,,,,3,2,4,1,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1064,1904,1,0,1,1,0,0,1,0,d,blue,d,space,4,d,cross,1798,9770,7898,1798,2,osweb,8,8,8,8,1040,1920,24,1080,24,0,0,1920,,,0,0,1718440922459,cross,star,circle,triangle,1024,2,48000,-16,experiment,,1,odd,Win32,45,129712,131516,119708,59471,132026,40103,49876,129712,129709,129709,132026,Wisconsin Card Sorting Test,20,57756,28,1024
1,0,69,69,2044,2044,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,blue,yellow,green,red,osweb,0,0,0,c,0,28,28,0,0,28,0,0,28,0,0,0,0,0,0,0,28,28,28,28,28,0,0,15-06-24,15-06-24,11:39:21,Sat Jun 15 2024 11:39:21 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,1080,1920,1,1,540531,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,number,osweb,,,,4,3,2,1,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1064,1904,1,1,1,0,0,0,1,0,a,blue,d,space,2,a,circle,1531,9770,7898,1531,2,osweb,8,8,8,8,1040,1920,24,1080,24,0,0,1920,,,0,0,1718440922459,triangle,circle,cross,star,1024,2,48000,-16,experiment,,1,odd,Win32,45,132037,131516,133578,59471,134087,40103,49876,132037,132033,132033,134087,Wisconsin Card Sorting Test,20,59287,29,1024
1,0,70,70,2036,2036,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,yellow,red,blue,green,osweb,1,1,1,d,0,29,29,0,0,29,0,0,29,0,0,0,0,0,0,0,29,29,29,29,29,0,0,15-06-24,15-06-24,11:39:21,Sat Jun 15 2024 11:39:21 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,1080,1920,1,1,540531,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,number,osweb,,,,4,1,2,3,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1064,1904,1,1,0,1,0,0,1,0,d,red,d,space,3,d,triangle,1802,9770,7898,1802,2,osweb,8,8,8,8,1040,1920,24,1080,24,0,0,1920,,,0,0,1718440922459,triangle,cross,star,circle,1024,2,48000,-16,experiment,,1,odd,Win32,45,134101,135909,133578,59471,136419,40103,49876,134101,134099,134099,136418,Wisconsin Card Sorting Test,21,61089,30,1024
1,0,71,71,2003,2003,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,yellow,green,red,blue,osweb,1,2,1,a,0,30,30,0,0,30,0,0,30,0,0,0,0,0,0,0,30,30,30,30,30,0,0,15-06-24,15-06-24,11:39:21,Sat Jun 15 2024 11:39:21 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,1080,1920,1,1,540531,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,number,osweb,,,,2,1,3,4,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1064,1904,1,1,0,1,0,0,1,0,a,green,d,space,2,a,circle,989,9770,7898,989,2,osweb,8,8,8,8,1040,1920,24,1080,24,0,0,1920,,,0,0,1718440922459,triangle,cross,star,circle,1024,2,48000,-16,experiment,,1,odd,Win32,45,136424,137419,133578,59471,137921,40103,49876,136424,136423,136424,137920,Wisconsin Card Sorting Test,22,62078,31,1024
1,0,72,72,2005,2005,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,yellow,red,blue,green,osweb,1,3,1,c,0,31,31,0,0,31,0,0,31,0,0,0,0,0,0,0,31,31,31,31,31,0,0,15-06-24,15-06-24,11:39:21,Sat Jun 15 2024 11:39:21 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,1080,1920,1,1,540531,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,number,osweb,,,,1,2,3,4,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1064,1904,1,1,1,0,0,0,1,0,c,red,d,space,3,c,triangle,2081,9770,7898,2081,2,osweb,8,8,8,8,1040,1920,24,1080,24,0,0,1920,,,0,0,1718440922459,triangle,star,cross,circle,1024,2,48000,-16,experiment,,1,odd,Win32,45,137933,140022,133578,59471,140532,40103,49876,137933,137931,137931,140532,Wisconsin Card Sorting Test,23,64159,32,1024
1,0,73,73,1986,1986,#3d3846,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",osweb,osweb,0,yellow,red,blue,green,osweb,1,4,1,b,0,32,32,0,0,32,0,0,32,0,0,0,0,0,0,0,32,32,32,32,32,0,0,15-06-24,15-06-24,11:39:21,Sat Jun 15 2024 11:39:21 GMT+0200 (Mitteleuropäische Sommerzeit),,,The main experiment item,1,False,0,0,C:\Users\maalt\OneDrive - Universität Wien\Dokumente\Uni\Psychologie\8. Semester\Bachelorarbeit\Experimente\Winsconsin\osweb-version,0,0,0,False,mono,False,18,no,white,no,,no,768,1080,1920,1,1,540531,3.9.1,a47ee561-4ea2-80d4-f47b-548d9201c9ec,osweb,0,number,osweb,,,,3,1,2,4,,osweb,2.1.0,https://jatos.mindprobe.eu,1,1064,1904,1,1,1,0,0,0,1,0,b,yellow,d,space,1,b,circle,1391,9770,7898,1391,2,osweb,8,8,8,8,1040,1920,24,1080,24,0,0,1920,,,0,0,1718440922459,star,triangle,circle,cross,1024,2,48000,-16,experiment,,1,odd,Win32,45,140544,141943,133578,59471,142452,40103,49876,140544,140542,140542,142452,Wisconsin Card Sorting Test,24,65550,33,1024
